HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
0,-0.16972362391405416,-0.8059062755833071,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.7475035770579024,1,-0.765584028520528,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.042268475985264196,-0.7070850849929327,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,0,0.5430889162303228,1,-0.8584526887363192,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0.09028487786067735,0.3305374162059982,0,-1.0273628233099534,1,0.16992708860002484,1,0.986849366836289,0,0,-1.2950276651195736,1,-1.0256162771247432,TA,Y,0,Abnorml,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.039719373026688404,0.46888708303252236,0,0.7813658143509358,0,0.16992708860002484,0,-0.28775828882527155,1,1,-1.099483347954691,1,-1.081337473254218,TA,P,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.8350394961023376,-0.574664689601831,0,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,-1.4514631188514797,1,-1.081337473254218,TA,P,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-1.0797533801256143,-0.41655078465723205,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,-2.0380960703461275,1,-1.2670747936858004,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.37110275764154227,0.33844311145322814,0,-1.0273628233099534,1,0.16992708860002484,1,-0.28775828882527155,1,1,-1.4905719822844563,1,-1.081337473254218,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.5367944499489692,-1.0905113044835852,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,0,-2.1163137972120807,2,-0.4776911818515753,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.8528832168123682,-0.007431055613082135,0,0.7813658143509358,0,0.16992708860002484,0,-0.9250621166560519,0,0,1.0123952774260412,1,0.9246255874068718,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.7279771718421542,-0.3137767464432427,0,0.7813658143509358,0,-1.0458012732222097,0,0.3495455390055087,1,1,-1.5296808457174327,1,-1.081337473254218,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.37365186060011807,-0.9640201805279061,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-2.0380960703461275,1,-1.4528121141173829,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.515649986042076,-0.5628061467309861,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,1,-2.2727492509439866,1,-0.5473426770134187,TA,Y,0,Normal,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.6718969067534866,-1.195261766509382,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,-1.2559188016865972,1,-0.8956001528226356,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-1.3652529114861038,-0.7209200516755851,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,0.46487118936436983,1,-0.6355679042184202,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.8962179671081568,-1.369187061948441,0,-1.0273628233099534,0,-2.2615296350444445,0,-0.28775828882527155,0,0,-2.0772049337791043,1,-1.4342383820742246,TA,P,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.2177400257894673,1.0044979360323514,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,1,1,-1.5296808457174327,2,-0.33838819152788846,TA,Y,1,Normal,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.1693070695765271,0.7930205881689503,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,0,0,-0.7083947136249258,2,0.47885601837107405,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.026557303896282372,0.42540575917275764,0,0.7813658143509358,0,1.3856554504222593,1,0.986849366836289,0,0,-0.31730607929516064,2,0.9246255874068718,TA,Y,1,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.2100927169137399,0.9550873407371643,0,0.7813658143509358,0,2.601383812244494,0,0.986849366836289,0,0,,1,-0.5241255119594709,,Y,0,Normal,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.8528832168123682,0.21392841130935647,0,-1.0273628233099534,0,0.16992708860002484,0,0.3495455390055087,0,0,-2.663837885273752,1,-1.1370586693836928,Fa,N,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.9981820854511888,-1.4482440144207405,0,-1.0273628233099534,0,-2.2615296350444445,0,-1.562365944486832,0,0,-1.8816606166142216,2,-0.15265087109630607,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.9981820854511888,0.06964947304740987,0,-1.0273628233099534,1,1.3856554504222593,0,0.3495455390055087,0,0,-1.021265621088738,1,-0.765584028520528,TA,Y,1,Abnorml,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.28656580567101386,0.9254409835600519,0,0.7813658143509358,0,1.3856554504222593,0,1.6241531946670693,1,1,-1.5687897091504093,2,-0.33838819152788846,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.7126825540906994,-0.3809751560446973,0,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-1.099483347954691,2,-0.33838819152788846,Fa,Y,0,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.3048260807185715,-0.9106567376091039,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,0.5821977796632993,2,-0.7098628323910532,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.9472000262796728,-0.5232776704948363,1,0.7813658143509358,0,0.16992708860002484,0,-0.28775828882527155,1,1,0.2693268721994872,1,-0.4126831197005214,TA,Y,0,Family,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-1.021124012078371,-1.4660318287270078,0,-1.0273628233099534,0,-2.2615296350444445,0,-0.9250621166560519,0,0,0.7386332333952055,2,0.47885601837107405,TA,N,0,Family,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.8962179671081568,-0.30982389881962774,0,0.7813658143509358,0,0.16992708860002484,0,0.986849366836289,0,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.2691386392985103,-0.882986804243799,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-1.2168099382536206,1,-1.081337473254218,TA,Y,1,Abnorml,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.21560747716841852,-0.8414819041958418,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.6995243699622289,2,-0.15265087109630607,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.16207631503832676,-0.7999770041478846,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.00443517183134845,2,0.05166018137843457,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,-0.42718302273020986,-1.0055250805758633,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,-0.4346326695940902,1,-0.8305920906715818,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.3201206984700263,-0.9225152804799488,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.00443517183134845,2,0.14452884159422577,TA,Y,0,Normal,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.22070568308557012,-0.8454347518194568,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.4346326695940902,1,-0.9420344829305313,TA,Y,1,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.08560322628105278,-0.74068428979366,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,0.2302180087665107,2,0.15381570761580488,TA,Y,0,Normal,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.049915784860991595,-0.7130143564283552,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-2.2727492509439866,2,-0.33838819152788846,TA,Y,0,Alloca,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.5087543174046354,-1.068770642553703,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,-0.5910681233259962,1,-0.8027314926068444,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.07244115715064675,-0.6181460134615957,1,-1.0273628233099534,0,-2.2615296350444445,0,-1.562365944486832,1,0,-0.8648301673568319,2,0.6878105038566042,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1.4311130340715477,0.43528787823179504,1,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,-0.7083947136249258,2,0.711027668910552,TA,Y,1,Abnorml,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.7534682014279122,-0.29796535594878276,1,-1.0273628233099534,1,-1.0458012732222097,1,-0.28775828882527155,0,0,-0.19997948899623105,3,0.7156711019213416,TA,N,0,Normal,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.6515040830848802,-1.1794503760149222,0,-1.0273628233099534,0,0.16992708860002484,1,-0.9250621166560519,0,0,0.03467369160162807,3,2.0390495099963664,TA,Y,0,Normal,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.9289397512321151,0.045932387305720024,1,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,1,0.03467369160162807,2,0.023799583313697206,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.3830966321961344,-0.8335762089486118,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,1,-1.177701074820644,1,-1.039546576157112,TA,Y,0,Normal,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.9136451334806605,0.0340738444348751,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,1,,0,-2.1957613958437125,,Y,1,Normal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.8907032068534783,0.016286030128607715,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,1,0,-0.8648301673568319,1,-0.7005759663694742,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.7534682014279122,-1.2585073284872217,1,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.3729002203618312,-0.45805568470518926,0,-1.0273628233099534,1,0.16992708860002484,0,0.3495455390055087,0,0,-0.6301769867589728,1,-0.8956001528226356,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.16972362391405416,2.5955191045373787,0,0.7813658143509358,1,1.3856554504222593,1,1.6241531946670693,1,0,0.6604155065292524,2,0.6553064727810773,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.1889482530068467,0.24752761611008375,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.6213066430962759,2,0.28383183191791256,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.14933080024544776,1.3819948840875815,0,0.7813658143509358,1,1.3856554504222593,1,1.6241531946670693,1,0,0.5821977796632993,2,-0.09228624195604179,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0.36303889442828785,1.0598378027629611,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.6995243699622289,2,-0.004061014751040151,TA,Y,1,Normal,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-1.3550564996518006,-0.28610681307793784,0,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,1,1,1.1297218677249707,2,0.05166018137843457,TA,Y,1,Partial,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.160908120462513,0.2257869541802014,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.1297218677249707,3,1.8161647254784672,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,2.8458651760811158,1.5322030937849507,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.1688307311579471,3,4.063586302700615,TA,Y,0,Abnorml,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.5458226672074586,0.524226949763132,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,1,1.1688307311579471,3,1.862599055586363,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0.8958014127706299,0.02023887775222269,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,1,0,0.6604155065292524,3,1.5700627759066206,TA,Y,1,Normal,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.2322830033026353,0.28112682091081104,1,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,1,1,-0.47374153302706673,2,-0.16193773711788517,TA,Y,0,Normal,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43228122864736146,-1.0094779281994783,1,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,0.7386332333952055,2,0.2559712338531752,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.6587348376230805,-0.16356853674587365,1,0.7813658143509358,0,0.16992708860002484,1,-0.9250621166560519,1,0,0.7386332333952055,2,0.395274224176862,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.7330753777593058,0.5341090688221695,1,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.7386332333952055,2,0.5902984106300235,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.9624946440311276,0.2989146352170784,0,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.855959823694135,2,0.2745449658963334,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.590325612079061,0.6368831070361588,1,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.855959823694135,2,0.711027668910552,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0.03675371573058557,-0.6458159468269006,1,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.00443517183134845,2,0.2559712338531752,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.21305837420984272,-0.8395054803840344,0,-1.0273628233099534,1,0.16992708860002484,0,-0.9250621166560519,1,0,0.2693268721994872,2,0.47885601837107405,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1.0156092518236923,0.1131307969071746,1,0.7813658143509358,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.12176176213027802,2,-0.15265087109630607,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.33244965892537826,1.3049143554270894,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.8950686871271115,2,0.4509954203063367,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.5261814837771389,0.8819596597002872,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.8950686871271115,3,1.1707275369787185,TA,Y,1,Normal,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.5968047263789744,0.5637554259992817,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,1,1,0.9341775505600881,3,1.124293206870823,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.07795591740532538,1.6330007081871325,0,0.7813658143509358,1,1.3856554504222593,1,1.6241531946670693,1,1,0.9732864139930646,2,0.5717246785868653,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.6973879363392446,0.520274102139517,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.8168509602611586,2,0.4045610901984411,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.7942538487651248,-1.2901301094761415,1,-1.0273628233099534,0,-2.2615296350444445,1,-2.1996697723176126,0,0,1.0123952774260412,2,-0.24551953131209725,TA,Y,0,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.729358080224916,0.6665294642132711,1,0.7813658143509358,0,-1.0458012732222097,0,0.986849366836289,0,0,0.777742096828182,3,1.1521538049355602,TA,Y,1,Abnorml,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.7275606175046271,-0.11020509382707148,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.0123952774260412,2,-0.01334788077261927,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.0309038695751471,0.12498933977801953,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.1297218677249707,3,1.5839930749389892,TA,Y,1,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.5134359689842599,-0.27622469401890043,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.1297218677249707,2,0.6367327407379191,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.17227272687262996,-0.8078826993951146,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.47374153302706673,1,-0.9698950809952686,TA,Y,0,Abnorml,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.3226698014286021,-0.9244917042917563,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.0826528986973015,2,0.14452884159422577,TA,Y,0,Family,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.08305412332247698,-0.7387078659818525,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,1,0,0.5039800527973464,2,0.033086449335276324,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.10854515290823497,-0.7584721040999274,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.04354403526432497,2,0.32097929600422903,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.2123067339715559,-0.2030970129820234,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,1,0,-0.0826528986973015,2,-0.15265087109630607,TA,Y,0,Normal,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,6.7816801441221495,4.583801459215712,0,2.590094452011825,1,2.601383812244494,1,2.89876085032863,1,1,-0.7475035770579024,2,0.7017408028889729,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.01932654935808201,-0.6892972706866654,0,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,N,0,AdjLand,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.01932654935808201,-0.6892972706866654,0,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.957396438113976,-1.4166212334318207,1,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.46466792687056,-0.8849632280556066,0,-1.0273628233099534,1,-1.0458012732222097,1,-0.9250621166560519,0,0,,0,-2.1957613958437125,,N,0,Family,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.5877765091204852,-0.7189436278637776,0,-1.0273628233099534,1,1.3856554504222593,0,0.986849366836289,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.5852274061619094,-1.1280633569079275,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.9821567576557615,1,-0.8677395547578983,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.11322680448785953,-0.5865232324726759,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.943047894222785,1,-0.7470102964773697,TA,Y,0,Abnorml,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.5367944499489692,-0.4125979370336171,0,-1.0273628233099534,1,0.16992708860002484,1,-0.28775828882527155,0,0,-2.155422660645057,1,-1.2438576286318526,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.6740294553745353,-0.15170999387502873,0,0.7813658143509358,0,-1.0458012732222097,0,0.3495455390055087,1,1,-2.2336403875110102,1,-0.7470102964773697,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.5087543174046354,0.8285962167814851,1,0.7813658143509358,2,1.3856554504222593,0,2.2614570224978494,1,1,-1.8816606166142216,2,0.033086449335276324,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-1.2428959694744655,-0.3651637655502374,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,1,1,0.8950686871271115,1,-0.4823346148623648,TA,P,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-1.2326995576401623,-0.4679378037642267,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.6213066430962759,2,-0.33838819152788846,TA,Y,0,Normal,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.9217089966939148,0.022215301564030177,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,-2.0772049337791043,1,-1.3599434539015915,TA,P,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.868177834563823,0.20206986843851155,0,-1.0273628233099534,0,1.3856554504222593,0,0.3495455390055087,1,1,0.0737825550346046,2,0.5856549776192339,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.26872208496098327,0.8641718453940198,0,0.7813658143509358,0,1.3856554504222593,1,0.3495455390055087,1,1,-1.6078985725833859,1,-1.081337473254218,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.5801292002447578,-0.25053118446540307,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-1.5687897091504093,1,-1.1509889684160615,TA,Y,0,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.17482182983120576,-0.809859123206922,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,0,-1.0603744845217145,1,-0.5984204401321038,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.450124949357392,0.7357042976265331,0,-1.0273628233099534,1,1.3856554504222593,0,1.6241531946670693,1,1,-1.6861162994493388,2,1.4539769506368816,TA,Y,0,Alloca,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
